"box_id","address","value","creation_height","settlement_height","date"
"bcfc772f9a89ad20790f7a8b85ca5e53d6242aeeff943f0792d234acad5181fd","88dhgzEuTXaTxVjUMb1JRp1NN3cbXAn5vYE4P3HdTzhwwoi93QX49vyGsQ5HGg7vwKSEr4BAnmQob87d",67500000000,1221,1221,"2019-07-01 13:23:59+00"
"29ea9bf7e5548c27755151ec0ff65c56d0f253b2052b14c9d6bbbfa491beb427","88dhgzEuTXaR9rin4tDjFVPqcB4sWXZghtinXHBMmQ99DQ15QgvZY7h16G5zeNi7rkPgGBeWBhHEjZg4",67500000000,4679,4679,"2019-07-04 22:04:04+00"
"f6e8e88ea57b9fdd2abc6559d46eb63f14e9946c53d5444e5f875bd293471bc6","88dhgzEuTXaTxVjUMb1JRp1NN3cbXAn5vYE4P3HdTzhwwoi93QX49vyGsQ5HGg7vwKSEr4BAnmQob87d",67500000000,1608,1608,"2019-07-01 14:08:23+00"
"0ca023fd77cd652f0734a29aa40c3db476e249065b2a635d4040447e4b14e585","88dhgzEuTXaV3BmdZxiACfQUe3wRKQQXRf7RoNrryixXWtFMqWwrpLZAecqGdm7LKVfNGHToxnBt9WhD",67500000000,2337,2337,"2019-07-01 16:57:03+00"
"03643e169e90ff280ca8c6c56a546f975299942fb7ab6c6ca1abe13e852bc6d3","88dhgzEuTXaTxVjUMb1JRp1NN3cbXAn5vYE4P3HdTzhwwoi93QX49vyGsQ5HGg7vwKSEr4BAnmQob87d",67500000000,1624,1624,"2019-07-01 14:09:58+00"
"d23bcf62730b83c1d99e4d156b334fd522a8fcfa23edc4e0056f1cd3a4fb0967","88dhgzEuTXaTxVjUMb1JRp1NN3cbXAn5vYE4P3HdTzhwwoi93QX49vyGsQ5HGg7vwKSEr4BAnmQob87d",67500000000,1633,1633,"2019-07-01 14:11:08+00"
"eb73a48270b490529ccf052e70c667c4836a2799e65ab974eceda82df30b5438","9heP7nBJRtSD9nEgJ4LSexPMtsoweLX8Gtp92LNLMcu2xdUp1EH",5000000000,5,3850,"2019-07-03 08:20:58+00"
"16c29667d28f7cacadd0bb02165575a25f06eb396f4fbe0e311523129061ff2a","9ghmd4QqqMYVDsZ8t4bZFqDCGtM5dh5UQjakKGBPRWgsYzBN9CP",5000000000,5,3850,"2019-07-03 08:20:58+00"
"b312a84766b397fa1c6e08e3e9a39a5c14ad43a8eb265e479dd93d928be17246","9h6DT44xdB6C6nTosNZQVDZusMscGuEFqccQNocKrj165C7G6hf",5000000000,5,3850,"2019-07-03 08:20:58+00"
"822c5488af10bc76c2cac2a387d1595c3c2d98d27f2e55181e36c471e7c9aaf2","9g2bnbYJnURYZaEXgPdAsEhRfovcxE2HuCMv49Ar4gRgtVptWcM",2000000000,55564,55566,"2019-09-16 11:21:25+00"
"e987334ff27ada32513a7a97cc2d28a3296f8c8f11cee62c43e90cbf969b0cf1","9g2bnbYJnURYZaEXgPdAsEhRfovcxE2HuCMv49Ar4gRgtVptWcM",111100000,47453,47455,"2019-09-05 12:41:29+00"
"6cec418777b0ea0aa82be56e5eb03a3f8889fccdc0496133b6f73bb70ee2b5ec","4MQyMKvMbnCJG3aJ",1000000,48224,48226,"2019-09-06 14:13:37+00"
"d593047035dcb33ed2722cb0ade49326516940c859b980bbea8a74500be6c83e","9hR8SC8GcPfse8vScLZ6fNkn8JtaQZgnKziqoQ3H5SPCPtY5JgC",2000500,72060,72062,"2019-10-09 08:27:07+00"
"616b0c548440839a06c42d261cee1480127da70968d8cda512a85b89860fde29","9hR8SC8GcPfse8vScLZ6fNkn8JtaQZgnKziqoQ3H5SPCPtY5JgC",2000100,72121,72123,"2019-10-09 10:09:11+00"
"9b340801a49fcff37d02ee766411fc01c49730681aaffa3cf8948f54f78b387a","9hR8SC8GcPfse8vScLZ6fNkn8JtaQZgnKziqoQ3H5SPCPtY5JgC",2782199300,72388,72391,"2019-10-09 19:34:46+00"
"800add4bc18849dc5b0d418148e97b21d94b9aad9a1599841355241fd366506e","9fwdXPfSHXTPohBHac1BxzjpDLRTbiv7kR1fu8LJpGEAPNpK9ct",5009000000,48134,51304,"2019-09-10 12:35:48+00"
"a94b07a0b56963fe0755ee634f48b2a851c72104f0461f017cadf2b90a307078","9fnoF1AqhWqeoew6oC1xkPTHqZLuV5XDFvu1oAF5K19nY68B3SZ",4000000,47956,51836,"2019-09-11 06:33:13+00"
"7178424cd99330c1842687ce7260f2128577d5bba5c0965b41b08792295250db","88dhgzEuTXaQDMRJ7g2WSkUc73493YeqMjaWkQPdU4eA2FwW1gNmsjmHxyyKKp8j53BVi3twWLtd18hC",67500000000,92752,92752,"2019-11-07 03:57:53+00"
"7738754f440a40b83b86be23613f55ae75bf7d18b75ee323b2d9ba34abbd4b80","88dhgzEuTXaUZZJ8uhY8BLdrmaupZaJiFUc2nq2EZSBsMh3cEHi6damynCJUPehEiZCPuznyMQpQQsa6",67500000000,93046,93046,"2019-11-07 14:06:38+00"
"4c8e4a885f8a9ac2572db618a313abad84bf1202fb2cbd2913140701e2056b58","9fqPbqtTbp9xeBsiZGwqJtgcigSMkjBAJdDmQueviGKeagnU42n",5111360000,123256,123258,"2019-12-19 15:47:01+00"
"f85c8cc5a67851cfaa62520c5e273f50f0887fd37d46abeefbf816c4911e39ae","9gBk8Wjm2oMjHbigeDuqCA1uDNFyJ1VoHsnYnWunet4oWZAjLgu",1000000,127367,127369,"2019-12-25 08:36:47+00"
"1cc2c445738119289058f1ab0257d82ec70c510fafc29203cc227616fbbf9133","9gBk8Wjm2oMjHbigeDuqCA1uDNFyJ1VoHsnYnWunet4oWZAjLgu",100000,128095,128097,"2019-12-26 09:00:30+00"
"be657b8b9a567a8adb51b442c8df28a828a216c49a590c99570fd1314ff209da","88dhgzEuTXaTsehUaykaK9AisEAJ9ug1S47GonXihmoz4g8gXXc3j8k9H474a8XqYetYKzBYcciUxdqn",67500000000,38881,38881,"2019-08-24 07:18:29+00"
"bcaf6ec8436fa871fc79eb3a438336d652080c7c71c04825961de1502a8ee66d","9hayStHGM6uQFMWV5S6pBmPpAJ4nM5ABUQxzrRmGhzUemxFhhtd",2000000000,81207,81209,"2019-10-22 07:53:10+00"
"3349c283e64ee89da6905ce95e2c50996fba75fa1f6cf438a1cd468e875e89e6","9ejpcGNKq8Bk41C9hi3sjbRCegBRyKQuDQbUQ1L5k5bghpTPRhE",7000000,98526,98528,"2019-11-15 04:21:34+00"
"c5467d5b6b3d9f33147a4cad2506fffd5721fa1026add0c09e2432d3ecce1743","9g2bnbYJnURYZaEXgPdAsEhRfovcxE2HuCMv49Ar4gRgtVptWcM",57600,96844,96846,"2019-11-12 20:44:16+00"
"3c179eaebe8823d403081391368852f6c63b354753c387b1fe013122ec8da983","9edr8fSumWNxQGJCKCmmwJKCTYpvEiQB8TahQkaXtsNkRKDpsXR",999800000,121505,122227,"2019-12-18 11:04:15+00"
"e532b7f8b1ada297684413f89c3ce0ad01bcfec468eeacb721bd6667358d9c8a","9fyfJQUa2kNMByaNu1NwvXzuwUVAd2HUYYBFw3CMX2aSQNUCS44",650000000000,54917,54919,"2019-09-15 12:47:30+00"
"3bb2de047d2452ed219c603cdff1ce0af530232ccad3720b77f42841143e53b7","9fjo2FEBvkpJkq7TB5eaqcT3zUcokDRSL4JaGpEonLr9cS1JZZ2",100000,106497,106499,"2019-11-26 12:08:29+00"
"1df0106fd9c33ffbab6f53f50d528fa098a2f4b5c9814227d1c046e01af0c6d8","9hmJkuNzhLFnBWhwKTLYc2mhANbQWHRc5hH8Arr9JvxG1WJYZR2",9041700000,68574,68576,"2019-10-04 11:33:17+00"
"31cff6ac2e8a0499533fc338c4cc0eace8e8ec0476382f46da207ff72c9585ed","88dhgzEuTXaQDMRJ7g2WSkUc73493YeqMjaWkQPdU4eA2FwW1gNmsjmHxyyKKp8j53BVi3twWLtd18hC",67500000000,92915,92915,"2019-11-07 09:33:51+00"
"5a8f513a64c533ab1d058c6fa090f8319cc9f32479c280258f5e9f5533789c1a","9gBk8Wjm2oMjHbigeDuqCA1uDNFyJ1VoHsnYnWunet4oWZAjLgu",100000,128101,128103,"2019-12-26 09:17:08+00"
"eb14553aea9a633c1ec56b933d5363d8d00a827193fc68de5ff26e7375acfccc","9gBk8Wjm2oMjHbigeDuqCA1uDNFyJ1VoHsnYnWunet4oWZAjLgu",100000,128157,128159,"2019-12-26 10:58:17+00"
"bdb94ded4448306ab7294a3efe71024a105254963e4d68378a06b88c4e9bdf49","9gBk8Wjm2oMjHbigeDuqCA1uDNFyJ1VoHsnYnWunet4oWZAjLgu",100000,128186,128188,"2019-12-26 12:03:59+00"
